Font Name,Family,Serif,Weight,Optical Size,Italic,Font Width,Style,Case,Glyph Name,Glyph Width,Glyph Height,Shape Width,Shape Height,Shape Area,On Curve Points,Total Points
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Upper,Y,668,1001,708,714,0.06145439999999999,9,9
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Upper,Z,611,1001,621,714,0.0852012,10,10
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Lower,a,593,1001,575,544,0.08709333333333333,24,56
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Lower,b,630,1001,548,730,0.08785192156862745,15,31
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Lower,c,611,1001,559,544,0.06320426666666668,10,26
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Lower,d,630,1001,548,730,0.08785192156862745,15,31
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Lower,e,611,1001,568,544,0.08603306666666667,11,27
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Lower,f,296,1001,329,720,0.04923388235294118,16,24
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Lower,g,648,1001,566,748,0.11123786666666667,19,43
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Lower,h,611,1001,499,714,0.0712572,13,21
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Lower,i,166,1001,46,714,0.0284648,8,8
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Lower,j,166,1001,194,934,0.04263435294117647,12,20
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Lower,k,556,1001,503,714,0.07182840000000001,12,12
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Lower,l,166,1001,46,714,0.032844,4,4
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Lower,m,964,1001,852,528,0.09702776470588237,20,36
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Lower,n,611,1001,499,528,0.06199341176470588,13,21
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Lower,o,630,1001,578,544,0.07028480000000001,8,24
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Lower,p,630,1001,548,730,0.08785192156862745,15,31
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Lower,q,630,1001,548,730,0.08785192156862745,15,31
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Lower,r,352,1001,298,528,0.03578804705882353,11,19
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Lower,s,537,1001,495,544,0.072864,16,40
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Lower,t,315,1001,319,695,0.047818725490196085,16,24
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Lower,u,611,1001,499,528,0.06199341176470588,13,21
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Lower,v,556,1001,552,512,0.04876649411764706,7,7
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Lower,w,870,1001,882,512,0.09917138823529412,13,13
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Lower,x,537,1001,559,512,0.06060875294117647,12,12
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Lower,y,519,1001,545,696,0.06247623529411765,12,16
HelveticaNeueLTStd-ThEx,Helvetica Neue LT Std,Sans Serif,Thin,Text,Roman,Extended,Thin Roman,Lower,z,519,1001,495,512,0.06261458823529412,10,10
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Upper,A,686,1001,708,714,0.08722559999999999,11,11
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Upper,B,722,1001,712,714,0.11967254700889117,18,34
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Upper,C,796,1001,757,746,0.08642160221668034,10,26
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Upper,D,759,1001,744,714,0.10001405009574568,10,18
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Upper,E,648,1001,716,714,0.0942256,12,12
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Upper,F,593,1001,670,714,0.069412,10,10
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Upper,G,833,1001,757,746,0.10858098740044453,16,32
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Upper,H,759,1001,791,714,0.088592,12,12
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Upper,I,166,1001,198,714,0.032709600000000005,4,4
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Upper,J,537,1001,568,730,0.05204063693614126,10,18
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Upper,K,704,1001,785,714,0.090118,12,12
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Upper,L,574,1001,523,714,0.05125400000000001,6,6
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Upper,M,962,1001,984,714,0.1405152,15,15
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Upper,N,759,1001,791,714,0.10631040000000001,12,12
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Upper,O,816,1001,774,746,0.09745524434440954,8,24
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Upper,P,667,1001,705,714,0.08492367225681052,12,20
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Upper,Q,816,1001,774,781,0.10914574188905969,16,36
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Upper,R,704,1001,723,714,0.10134419440476046,18,34
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Upper,S,667,1001,661,746,0.10066604076482921,16,40
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Upper,T,592,1001,631,714,0.0565376,8,8
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Upper,U,740,1001,737,730,0.0801881594167671,10,18
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Upper,V,668,1001,686,714,0.0729904,7,7
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Upper,W,1018,1001,1048,714,0.1408512,16,16
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Upper,X,648,1001,808,714,0.0837088,12,12
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Upper,Y,668,1001,708,714,0.06145439999999999,9,9
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Upper,Z,611,1001,765,714,0.08568,10,10
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Lower,a,593,1001,557,544,0.08798043869055668,24,56
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Lower,b,630,1001,609,730,0.087304648961646,15,31
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Lower,c,611,1001,581,544,0.06327027017077752,10,26
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Lower,d,630,1001,652,730,0.0877747303097496,15,31
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Lower,e,611,1001,580,544,0.0866747672863792,11,27
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Lower,f,296,1001,381,720,0.04948517647058824,16,24
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Lower,g,648,1001,664,748,0.11116196684002402,19,43
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Lower,h,611,1001,575,714,0.0708558260835838,13,21
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Lower,i,166,1001,198,714,0.0282744,8,8
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Lower,j,166,1001,391,934,0.042964,12,20
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Lower,k,556,1001,588,714,0.0724416,12,12
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Lower,l,166,1001,198,714,0.032709600000000005,4,4
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Lower,m,964,1001,931,528,0.09837817956950463,20,36
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Lower,n,611,1001,575,528,0.061924419434392565,13,21
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Lower,o,630,1001,590,544,0.07057790928274937,8,24
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Lower,p,630,1001,652,730,0.0877747303097496,15,31
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Lower,q,630,1001,609,730,0.087304648961646,15,31
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Lower,r,352,1001,409,528,0.03556856470588235,11,19
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Lower,s,537,1001,522,544,0.07363196681533847,16,40
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Lower,t,315,1001,323,695,0.047538000000000004,16,24
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Lower,u,611,1001,575,528,0.061971643278698384,13,21
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Lower,v,556,1001,552,512,0.04876649411764706,7,7
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Lower,w,870,1001,882,512,0.09917138823529412,13,13
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Lower,x,537,1001,643,512,0.060679027450980395,12,12
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Lower,y,519,1001,626,696,0.06321863529411766,12,16
HelveticaNeueLTStd-ThExO,Helvetica Neue LT Std,Sans Serif,Thin,Text,Italic,Extended,Thin Italic,Lower,z,519,1001,590,512,0.0627852549019608,10,10
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Upper,A,630,1001,644,714,0.11360160000000001,11,11
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Upper,B,667,1001,558,714,0.15780239999999998,18,34
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Upper,C,704,1001,634,744,0.11468687058823529,10,26
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Upper,D,685,1001,575,714,0.13363,10,18
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Upper,E,593,1001,498,714,0.1213128,12,12
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Upper,F,537,1001,453,714,0.09005640000000001,10,10
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Upper,G,741,1001,644,744,0.14092235294117647,16,32
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Upper,H,704,1001,560,714,0.12230400000000001,12,12
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Upper,I,222,1001,68,714,0.048552,4,4
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Upper,J,500,1001,407,729,0.07447030394171386,8,16
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Upper,K,648,1001,590,714,0.122248,12,12
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Upper,L,537,1001,468,714,0.07207200000000001,6,6
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Upper,M,833,1001,693,714,0.18627839999999998,15,15
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Upper,N,704,1001,562,714,0.14791840000000003,12,12
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Upper,O,741,1001,673,744,0.13155962352941178,8,24
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Upper,P,630,1001,529,714,0.1140524,12,20
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Upper,Q,741,1001,673,775,0.14522284313725492,16,36
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Upper,R,667,1001,563,714,0.1371468,18,34
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Upper,S,630,1001,558,744,0.13032921541596032,16,40
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Upper,T,556,1001,566,714,0.0776552,8,8
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Upper,U,685,1001,555,729,0.11106529411764708,10,18
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Upper,V,593,1001,609,714,0.09719639999999999,8,8
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Upper,W,907,1001,904,714,0.1746528,16,16
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Upper,X,574,1001,596,714,0.10680320000000001,12,12
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Upper,Y,611,1001,631,714,0.0812728,9,9
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Upper,Z,574,1001,556,714,0.10897600000000002,10,10
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Lower,a,519,1001,478,546,0.09927778823529411,22,54
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Lower,b,574,1001,476,729,0.11022479999999998,15,31
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Lower,c,519,1001,457,546,0.07436734117647058,10,26
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Lower,d,574,1001,476,729,0.11022479999999998,15,31
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Lower,e,519,1001,460,546,0.0975648906582043,11,27
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Lower,f,259,1001,266,714,0.058839199999999994,16,24
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Lower,g,556,1001,462,737,0.12818597647058824,19,43
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Lower,h,537,1001,419,714,0.09268280000000001,13,21
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Lower,i,185,1001,63,714,0.03880800000000001,8,8
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Lower,j,185,1001,154,905,0.05356180392156863,12,20
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Lower,k,500,1001,448,714,0.09282560000000002,12,12
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Lower,l,185,1001,63,714,0.044982,4,4
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Lower,m,833,1001,713,531,0.12323156470588237,20,36
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Lower,n,537,1001,419,531,0.08027054117647058,13,21
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Lower,o,556,1001,488,546,0.0867262117647059,8,24
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Lower,p,574,1001,476,722,0.1091664,15,31
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Lower,q,574,1001,476,722,0.1091664,15,31
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Lower,r,315,1001,255,523,0.04499756040524046,9,13
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Lower,s,481,1001,419,546,0.08433237647058824,16,40
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Lower,t,296,1001,258,677,0.05753703529411765,16,24
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Lower,u,537,1001,419,531,0.07939803529411765,13,21
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Lower,v,463,1001,459,516,0.0622296,8,8
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Lower,w,741,1001,725,516,0.11736470588235294,16,16
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Lower,x,481,1001,479,516,0.07657237647058823,12,12
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Lower,y,463,1001,459,707,0.076356,12,20
HelveticaNeueLTStd-Lt,Helvetica Neue LT Std,Sans Serif,Light,Text,Roman,Regular,Light Roman,Lower,z,463,1001,431,516,0.074132,10,10
HelveticaNeueLTStd-LtIt,Helvetica Neue LT Std,Sans Serif,Light,Text,Italic,Regular,Light Italic,Upper,A,630,1001,641,714,0.11127759999999999,12,12
HelveticaNeueLTStd-LtIt,Helvetica Neue LT Std,Sans Serif,Light,Text,Italic,Regular,Light Italic,Upper,B,667,1001,628,714,0.1564976,18,34
HelveticaNeueLTStd-LtIt,Helvetica Neue LT Std,Sans Serif,Light,Text,Italic,Regular,Light Italic,Upper,C,704,1001,654,744,0.1125803294117647,10,26
HelveticaNeueLTStd-LtIt,Helvetica Neue LT Std,Sans Serif,Light,Text,Italic,Regular,Light Italic,Upper,D,685,1001,657,714,0.1342908,10,18
HelveticaNeueLTStd-LtIt,Helvetica Neue LT Std,Sans Serif,Light,Text,Italic,Regular,Light Italic,Upper,E,574,1001,631,714,0.11837560000000003,12,12
HelveticaNeueLTStd-LtIt,Helvetica Neue LT Std,Sans Serif,Light,Text,Italic,Regular,Light Italic,Upper,F,537,1001,610,714,0.092232,10,10
HelveticaNeueLTStd-LtIt,Helvetica Neue LT Std,Sans Serif,Light,Text,Italic,Regular,Light Italic,Upper,G,741,1001,672,744,0.14312809411764707,16,32
HelveticaNeueLTStd-LtIt,Helvetica Neue LT Std,Sans Serif,Light,Text,Italic,Regular,Light Italic,Upper,H,704,1001,701,714,0.1216936,12,12
HelveticaNeueLTStd-LtIt,Helvetica Neue LT Std,Sans Serif,Light,Text,Italic,Regular,Light Italic,Upper,I,222,1001,219,714,0.048442799999999994,4,4
HelveticaNeueLTStd-LtIt,Helvetica Neue LT Std,Sans Serif,Light,Text,Italic,Regular,Light Italic,Upper,J,500,1001,522,729,0.07461529411764704,10,22
HelveticaNeueLTStd-LtIt,Helvetica Neue LT Std,Sans Serif,Light,Text,Italic,Regular,Light Italic,Upper,K,648,1001,696,714,0.11692799999999999,13,13
HelveticaNeueLTStd-LtIt,Helvetica Neue LT Std,Sans Serif,Light,Text,Italic,Regular,Light Italic,Upper,L,537,1001,476,714,0.0719712,6,6
HelveticaNeueLTStd-LtIt,Helvetica Neue LT Std,Sans Serif,Light,Text,Italic,Regular,Light Italic,Upper,M,852,1001,856,714,0.1749664,15,15
HelveticaNeueLTStd-LtIt,Helvetica Neue LT Std,Sans Serif,Light,Text,Italic,Regular,Light Italic,Upper,N,704,1001,716,714,0.1323168,12,12
HelveticaNeueLTStd-LtIt,Helvetica Neue LT Std,Sans Serif,Light,Text,Italic,Regular,Light Italic,Upper,O,741,1001,684,744,0.13171425882352944,8,24
HelveticaNeueLTStd-LtIt,Helvetica Neue LT Std,Sans Serif,Light,Text,Italic,Regular,Light Italic,Upper,P,630,1001,632,714,0.1132544,12,20
HelveticaNeueLTStd-LtIt,Helvetica Neue LT Std,Sans Serif,Light,Text,Italic,Regular,Light Italic,Upper,Q,741,1001,684,793,0.14677030588235293,16,36
HelveticaNeueLTStd-LtIt,Helvetica Neue LT Std,Sans Serif,Light,Text,Italic,Regular,Light Italic,Upper,R,648,1001,643,714,0.13503,20,40
HelveticaNeueLTStd-LtIt,Helvetica Neue LT Std,Sans Serif,Light,Text,Italic,Regular,Light Italic,Upper,S,630,1001,596,744,0.12188230716143139,16,40
HelveticaNeueLTStd-LtIt,Helvetica Neue LT Std,Sans Serif,Light,Text,Italic,Regular,Light Italic,Upper,T,556,1001,570,714,0.076608,8,8
HelveticaNeueLTStd-LtIt,Helvetica Neue LT Std,Sans Serif,Light,Text,Italic,Regular,Light Italic,Upper,U,704,1001,663,729,0.11182956695059451,12,24
HelveticaNeueLTStd-LtIt,Helvetica Neue LT Std,Sans Serif,Light,Text,Italic,Regular,Light Italic,Upper,V,593,1001,603,714,0.092862,8,8
HelveticaNeueLTStd-LtIt,Helvetica Neue LT Std,Sans Serif,Light,Text,Italic,Regular,Light Italic,Upper,W,907,1001,907,714,0.1701532,16,16
HelveticaNeueLTStd-LtIt,Helvetica Neue LT Std,Sans Serif,Light,Text,Italic,Regular,Light Italic,Upper,X,574,1001,715,714,0.104104,12,12
HelveticaNeueLTStd-LtIt,Helvetica Neue LT Std,Sans Serif,Light,Text,Italic,Regular,Light Italic,Upper,Y,574,1001,615,714,0.080934,9,9
